id,evaluation
15068,positif
15069,positif
15070,negatif
15071,negatif
15072,negatif
15073,positif
15074,positif
15075,positif
15076,positif
15077,positif
15078,positif
15079,positif
15080,negatif
15081,negatif
15082,positif
15083,negatif
15084,negatif
15085,negatif
15086,negatif
15087,negatif
15088,negatif
15089,positif
15090,positif
15091,positif
15092,negatif
15093,negatif
15094,negatif
15095,negatif
15096,positif
15097,positif
15098,positif
15099,negatif
15100,positif
15101,positif
15102,positif
15103,positif
15104,positif
15105,positif
15106,negatif
15107,positif
15108,negatif
15109,negatif
15110,negatif
15111,negatif
15112,positif
15113,negatif
15114,negatif
15115,positif
15116,positif
15117,positif
15118,negatif
15119,negatif
15120,negatif
15121,negatif
15122,negatif
15123,negatif
15124,positif
15125,positif
15126,positif
15127,positif
15128,positif
15129,negatif
15130,negatif
15131,negatif
15132,positif
15133,positif
15134,positif
15135,negatif
15136,negatif
15137,positif
15138,positif
15139,negatif
15140,negatif
15141,negatif
15142,negatif
15143,negatif
15144,positif
15145,positif
15146,negatif
15147,negatif
15148,negatif
15149,positif
15150,positif
15151,negatif
15152,negatif
15153,negatif
15154,positif
15155,positif
15156,positif
15157,positif
15158,negatif
15159,positif
15160,negatif
15161,positif
15162,negatif
15163,positif
15164,positif
15165,negatif
15166,negatif
15167,positif
15168,negatif
15169,positif
15170,positif
15171,negatif
15172,negatif
15173,positif
15174,positif
15175,positif
15176,positif
15177,positif
15178,negatif
15179,positif
15180,positif
15181,positif
15182,negatif
15183,positif
15184,negatif
15185,negatif
15186,negatif
15187,positif
15188,positif
15189,negatif
15190,positif
15191,positif
15192,positif
15193,positif
15194,positif
15195,positif
15196,positif
15197,positif
15198,negatif
15199,positif
15200,negatif
15201,negatif
15202,negatif
15203,negatif
15204,negatif
15205,positif
15206,negatif
15207,positif
15208,negatif
15209,positif
15210,positif
15211,negatif
15212,positif
15213,negatif
15214,positif
15215,positif
15216,negatif
15217,negatif
15218,negatif
15219,negatif
15220,negatif
15221,negatif
15222,positif
15223,negatif
15224,negatif
15225,negatif
15226,positif
15227,negatif
15228,negatif
15229,negatif
15230,negatif
15231,positif
15232,negatif
15233,positif
15234,positif
15235,positif
15236,negatif
15237,positif
15238,negatif
15239,positif
15240,positif
15241,negatif
15242,negatif
15243,positif
15244,positif
15245,positif
15246,negatif
15247,negatif
15248,positif
15249,positif
15250,negatif
15251,negatif
15252,negatif
15253,positif
15254,negatif
15255,negatif
15256,negatif
15257,positif
15258,negatif
15259,positif
15260,positif
15261,negatif
15262,negatif
15263,negatif
15264,negatif
15265,positif
15266,positif
15267,positif
15268,positif
15269,negatif
15270,positif
15271,positif
15272,negatif
15273,positif
15274,negatif
15275,negatif
15276,negatif
15277,negatif
15278,negatif
15279,negatif
15280,negatif
15281,positif
15282,positif
15283,positif
15284,negatif
15285,positif
15286,positif
15287,negatif
15288,negatif
15289,positif
15290,negatif
15291,negatif
15292,positif
15293,negatif
15294,positif
15295,negatif
15296,negatif
15297,positif
15298,positif
15299,positif
15300,negatif
15301,positif
15302,positif
15303,positif
15304,negatif
15305,positif
15306,negatif
15307,negatif
15308,negatif
15309,positif
15310,positif
15311,positif
15312,negatif
15313,positif
15314,positif
15315,positif
15316,positif
15317,negatif
15318,positif
15319,negatif
15320,positif
15321,positif
15322,positif
15323,positif
15324,negatif
15325,positif
15326,positif
15327,negatif
15328,positif
15329,positif
15330,negatif
15331,negatif
15332,positif
15333,positif
15334,negatif
15335,negatif
15336,positif
15337,negatif
15338,positif
15339,negatif
15340,positif
15341,negatif
15342,positif
15343,negatif
15344,negatif
15345,positif
15346,negatif
15347,positif
15348,negatif
15349,negatif
15350,positif
15351,negatif
15352,positif
15353,negatif
15354,positif
15355,positif
15356,negatif
15357,negatif
15358,negatif
15359,negatif
15360,positif
15361,positif
15362,negatif
15363,positif
15364,positif
15365,positif
15366,positif
15367,negatif
15368,negatif
15369,negatif
15370,negatif
15371,negatif
15372,positif
15373,positif
15374,negatif
15375,positif
15376,positif
15377,positif
15378,positif
15379,positif
15380,positif
15381,positif
15382,positif
15383,positif
15384,negatif
15385,positif
15386,positif
15387,negatif
15388,positif
15389,negatif
15390,negatif
15391,negatif
15392,negatif
15393,negatif
15394,positif
15395,positif
15396,negatif
15397,positif
15398,negatif
15399,positif
15400,negatif
15401,negatif
15402,negatif
15403,negatif
15404,positif
15405,positif
15406,positif
15407,positif
15408,negatif
15409,positif
15410,negatif
15411,positif
15412,negatif
15413,negatif
15414,positif
15415,positif
15416,negatif
15417,positif
15418,positif
15419,negatif
15420,positif
15421,negatif
15422,negatif
15423,negatif
15424,positif
15425,positif
15426,positif
15427,positif
15428,negatif
15429,negatif
15430,positif
15431,negatif
15432,negatif
15433,positif
15434,positif
15435,positif
15436,positif
15437,negatif
15438,positif
15439,negatif
15440,positif
15441,negatif
15442,negatif
15443,positif
15444,negatif
15445,positif
15446,negatif
15447,negatif
15448,negatif
15449,negatif
15450,negatif
15451,negatif
15452,negatif
15453,positif
15454,negatif
15455,negatif
15456,negatif
15457,positif
15458,positif
15459,positif
15460,positif
15461,negatif
15462,negatif
15463,positif
15464,positif
15465,negatif
15466,positif
15467,positif
15468,negatif
15469,negatif
15470,positif
15471,negatif
15472,positif
15473,negatif
15474,negatif
15475,positif
15476,negatif
15477,negatif
15478,negatif
15479,positif
15480,positif
15481,negatif
15482,negatif
15483,positif
15484,negatif
15485,negatif
15486,positif
15487,positif
15488,negatif
15489,negatif
15490,negatif
15491,positif
15492,negatif
15493,negatif
15494,negatif
15495,negatif
15496,negatif
15497,negatif
15498,positif
15499,negatif
15500,positif
15501,negatif
15502,negatif
15503,positif
15504,negatif
15505,positif
15506,negatif
15507,negatif
15508,negatif
15509,positif
15510,positif
15511,positif
15512,negatif
15513,negatif
15514,positif
15515,negatif
15516,positif
15517,negatif
15518,negatif
15519,positif
15520,negatif
15521,positif
15522,positif
15523,negatif
15524,negatif
15525,negatif
15526,negatif
15527,positif
15528,positif
15529,negatif
15530,negatif
15531,positif
15532,positif
15533,negatif
15534,negatif
15535,positif
15536,negatif
15537,negatif
15538,negatif
15539,positif
15540,negatif
15541,positif
15542,negatif
15543,negatif
15544,negatif
15545,positif
15546,negatif
15547,positif
15548,positif
15549,positif
15550,negatif
15551,negatif
15552,negatif
15553,positif
15554,positif
15555,positif
15556,positif
15557,positif
15558,negatif
15559,positif
15560,positif
15561,positif
15562,negatif
15563,positif
15564,positif
15565,positif
15566,negatif
15567,negatif
15568,positif
15569,negatif
15570,negatif
15571,negatif
15572,negatif
15573,negatif
15574,positif
15575,negatif
15576,positif
15577,negatif
15578,negatif
15579,negatif
15580,positif
15581,positif
15582,negatif
15583,positif
15584,negatif
15585,positif
15586,negatif
15587,negatif
15588,positif
15589,positif
15590,positif
15591,positif
15592,negatif
15593,negatif
15594,negatif
15595,positif
15596,negatif
15597,positif
15598,negatif
15599,negatif
15600,negatif
15601,negatif
15602,positif
15603,negatif
15604,negatif
15605,negatif
15606,positif
15607,positif
15608,positif
15609,positif
15610,positif
15611,negatif
15612,positif
15613,negatif
15614,positif
15615,negatif
15616,negatif
15617,positif
15618,negatif
15619,negatif
15620,negatif
15621,negatif
15622,negatif
15623,positif
15624,positif
15625,positif
15626,positif
15627,negatif
15628,positif
15629,negatif
15630,negatif
15631,negatif
15632,negatif
15633,positif
15634,positif
15635,negatif
15636,positif
15637,negatif
15638,negatif
15639,negatif
15640,positif
15641,positif
15642,negatif
15643,positif
15644,negatif
15645,positif
15646,negatif
15647,negatif
15648,positif
15649,positif
15650,positif
15651,positif
15652,negatif
15653,positif
15654,positif
15655,positif
15656,negatif
15657,negatif
15658,negatif
15659,positif
15660,negatif
15661,positif
15662,positif
15663,positif
15664,negatif
15665,negatif
15666,negatif
15667,negatif
15668,positif
15669,negatif
15670,negatif
15671,negatif
15672,negatif
15673,positif
15674,positif
15675,positif
15676,positif
15677,negatif
15678,positif
15679,negatif
15680,positif
15681,negatif
15682,positif
15683,positif
15684,positif
15685,negatif
15686,positif
15687,positif
15688,positif
15689,positif
15690,negatif
15691,positif
15692,negatif
15693,positif
15694,negatif
15695,positif
15696,negatif
15697,positif
15698,positif
15699,negatif
15700,positif
15701,negatif
15702,negatif
15703,positif
15704,positif
15705,negatif
15706,positif
15707,positif
15708,negatif
15709,negatif
15710,positif
15711,positif
15712,positif
15713,negatif
15714,negatif
15715,positif
15716,negatif
15717,positif
15718,positif
15719,negatif
15720,negatif
15721,negatif
15722,negatif
15723,positif
15724,negatif
15725,negatif
15726,negatif
15727,negatif
15728,positif
15729,positif
15730,positif
15731,positif
15732,positif
15733,positif
15734,positif
15735,positif
15736,positif
15737,negatif
15738,positif
15739,positif
15740,positif
15741,negatif
15742,negatif
15743,positif
15744,positif
15745,negatif
15746,negatif
15747,negatif
15748,negatif
15749,positif
15750,positif
15751,positif
15752,negatif
15753,positif
15754,positif
15755,positif
15756,positif
15757,negatif
15758,negatif
15759,positif
15760,negatif
15761,positif
15762,negatif
15763,negatif
15764,negatif
15765,positif
15766,positif
15767,positif
15768,positif
15769,negatif
15770,negatif
15771,positif
15772,negatif
15773,positif
15774,negatif
15775,negatif
15776,positif
15777,positif
15778,negatif
15779,positif
15780,positif
15781,positif
15782,negatif
15783,positif
15784,negatif
15785,negatif
15786,positif
15787,negatif
15788,negatif
15789,positif
15790,positif
15791,positif
15792,negatif
15793,positif
15794,positif
15795,positif
15796,negatif
15797,negatif
15798,negatif
15799,negatif
15800,positif
15801,negatif
15802,positif
15803,positif
15804,positif
15805,negatif
15806,negatif
15807,positif
15808,negatif
15809,negatif
15810,negatif
15811,positif
15812,negatif
15813,positif
15814,positif
15815,negatif
15816,negatif
15817,positif
15818,positif
15819,negatif
15820,positif
15821,positif
15822,negatif
15823,negatif
15824,negatif
15825,positif
15826,positif
15827,positif
15828,negatif
15829,negatif
15830,negatif
15831,negatif
15832,negatif
15833,positif
15834,positif
15835,positif
15836,positif
15837,negatif
15838,positif
15839,positif
15840,negatif
15841,positif
15842,positif
15843,positif
15844,negatif
15845,negatif
15846,positif
15847,positif
15848,negatif
15849,positif
15850,negatif
15851,negatif
15852,negatif
15853,positif
15854,positif
15855,negatif
15856,negatif
15857,positif
15858,positif
15859,negatif
15860,negatif
15861,negatif
15862,positif
15863,negatif
15864,positif
15865,positif
15866,negatif
15867,positif
15868,negatif
15869,negatif
15870,negatif
15871,negatif
15872,positif
15873,negatif
15874,negatif
15875,positif
15876,positif
15877,positif
15878,negatif
15879,negatif
15880,negatif
15881,negatif
15882,positif
15883,negatif
15884,positif
15885,positif
15886,positif
15887,negatif
15888,positif
15889,negatif
15890,positif
15891,positif
15892,positif
15893,positif
15894,positif
15895,negatif
15896,negatif
15897,negatif
15898,positif
15899,negatif
15900,positif
15901,positif
15902,negatif
15903,positif
15904,positif
15905,positif
15906,positif
15907,positif
15908,negatif
15909,positif
15910,positif
15911,positif
15912,positif
15913,positif
15914,positif
15915,negatif
15916,negatif
15917,negatif
15918,negatif
15919,positif
15920,positif
15921,positif
15922,positif
15923,negatif
15924,positif
15925,positif
15926,negatif
15927,positif
15928,negatif
15929,positif
15930,positif
15931,positif
15932,positif
15933,negatif
15934,negatif
15935,positif
15936,negatif
15937,positif
15938,positif
15939,positif
15940,negatif
15941,negatif
15942,negatif
15943,positif
15944,positif
15945,positif
15946,negatif
15947,negatif
15948,positif
15949,positif
15950,negatif
15951,negatif
15952,negatif
15953,positif
15954,negatif
15955,positif
15956,negatif
15957,positif
15958,positif
15959,positif
15960,negatif
15961,negatif
15962,negatif
15963,negatif
15964,negatif
15965,negatif
15966,negatif
15967,positif
15968,positif
15969,negatif
15970,negatif
15971,positif
15972,positif
15973,negatif
15974,negatif
15975,positif
15976,positif
15977,positif
15978,positif
15979,negatif
15980,negatif
15981,negatif
15982,negatif
15983,negatif
15984,negatif
15985,positif
15986,positif
15987,positif
15988,negatif
15989,negatif
15990,negatif
15991,positif
15992,positif
15993,negatif
15994,positif
15995,negatif
15996,negatif
15997,negatif
15998,negatif
15999,positif
16000,negatif
16001,negatif
16002,negatif
16003,positif
16004,negatif
16005,positif
16006,positif
16007,positif
16008,positif
16009,negatif
16010,negatif
16011,negatif
16012,negatif
16013,positif
16014,negatif
16015,negatif
16016,positif
16017,positif
16018,positif
16019,positif
16020,positif
16021,positif
16022,positif
16023,negatif
16024,positif
16025,positif
16026,negatif
16027,negatif
16028,negatif
16029,positif
16030,positif
16031,positif
16032,negatif
16033,positif
16034,positif
16035,negatif
16036,positif
16037,negatif
16038,negatif
16039,negatif
16040,negatif
16041,positif
16042,negatif
16043,negatif
16044,negatif
16045,positif
16046,negatif
16047,negatif
16048,positif
16049,positif
16050,positif
16051,positif
16052,negatif
16053,positif
16054,negatif
16055,negatif
16056,positif
16057,negatif
16058,positif
16059,positif
16060,positif
16061,negatif
16062,negatif
16063,negatif
16064,negatif
16065,negatif
16066,negatif
16067,positif
16068,negatif
16069,negatif
16070,negatif
16071,positif
16072,negatif
16073,negatif
16074,negatif
16075,positif
16076,positif
16077,positif
16078,positif
16079,positif
16080,negatif
16081,positif
16082,negatif
16083,positif
16084,positif
16085,negatif
16086,negatif
16087,positif
16088,positif
16089,positif
16090,positif
16091,negatif
16092,negatif
16093,negatif
16094,positif
16095,negatif
16096,positif
16097,negatif
16098,negatif
16099,negatif
16100,negatif
16101,negatif
16102,positif
16103,negatif
16104,negatif
16105,positif
16106,negatif
16107,positif
16108,negatif
16109,positif
16110,positif
16111,negatif
16112,negatif
16113,negatif
16114,positif
16115,positif
16116,positif
16117,negatif
16118,positif
16119,negatif
16120,negatif
16121,negatif
16122,negatif
16123,negatif
16124,negatif
16125,positif
16126,positif
16127,negatif
16128,negatif
16129,positif
16130,negatif
16131,negatif
16132,negatif
16133,positif
16134,positif
16135,positif
16136,negatif
16137,positif
16138,negatif
16139,positif
16140,positif
16141,positif
16142,positif
16143,positif
16144,negatif
16145,positif
16146,positif
16147,negatif
16148,positif
16149,negatif
16150,positif
16151,positif
16152,positif
16153,positif
16154,negatif
16155,positif
16156,negatif
16157,positif
16158,negatif
16159,negatif
16160,positif
16161,positif
16162,positif
16163,positif
16164,negatif
16165,negatif
16166,positif
16167,positif
16168,positif
16169,positif
16170,positif
16171,negatif
16172,positif
16173,negatif
16174,negatif
16175,negatif
16176,positif
16177,negatif
16178,positif
16179,negatif
16180,positif
16181,positif
16182,negatif
16183,negatif
16184,positif
16185,positif
16186,negatif
16187,positif
16188,negatif
16189,positif
16190,negatif
16191,positif
16192,negatif
16193,positif
16194,negatif
16195,positif
16196,positif
16197,negatif
16198,positif
16199,positif
16200,negatif
16201,negatif
16202,positif
16203,negatif
16204,negatif
16205,positif
16206,positif
16207,negatif
16208,negatif
16209,positif
16210,positif
16211,negatif
16212,negatif
16213,negatif
16214,negatif
16215,negatif
16216,negatif
16217,negatif
16218,positif
16219,negatif
16220,positif
16221,negatif
16222,negatif
16223,positif
16224,negatif
16225,negatif
16226,positif
16227,positif
16228,positif
16229,negatif
16230,positif
16231,negatif
16232,positif
16233,positif
16234,negatif
16235,negatif
16236,negatif
16237,negatif
16238,negatif
16239,positif
16240,positif
16241,positif
16242,positif
16243,negatif
16244,negatif
16245,negatif
16246,negatif
16247,positif
16248,negatif
16249,negatif
16250,negatif
16251,positif
16252,positif
16253,negatif
16254,positif
16255,positif
16256,positif
16257,positif
16258,positif
16259,positif
16260,positif
16261,negatif
16262,positif
16263,positif
16264,negatif
16265,negatif
16266,negatif
16267,negatif
16268,negatif
16269,positif
16270,negatif
16271,negatif
16272,negatif
16273,positif
16274,negatif
16275,positif
16276,negatif
16277,positif
16278,positif
16279,positif
16280,positif
16281,positif
16282,negatif
16283,positif
16284,negatif
16285,negatif
16286,negatif
16287,positif
16288,positif
16289,positif
16290,positif
16291,positif
16292,positif
16293,negatif
16294,negatif
16295,positif
16296,positif
16297,positif
16298,positif
16299,positif
16300,positif
16301,positif
16302,positif
16303,negatif
16304,positif
16305,positif
16306,positif
16307,negatif
16308,positif
16309,positif
16310,positif
16311,positif
16312,positif
16313,positif
16314,positif
16315,negatif
16316,negatif
16317,negatif
16318,negatif
16319,positif
16320,negatif
16321,positif
16322,negatif
16323,negatif
16324,positif
16325,positif
16326,positif
16327,negatif
16328,negatif
16329,negatif
16330,positif
16331,negatif
16332,positif
16333,positif
16334,negatif
16335,negatif
16336,negatif
16337,positif
16338,positif
16339,negatif
16340,positif
16341,positif
16342,positif
16343,positif
16344,positif
16345,negatif
16346,positif
16347,positif
16348,positif
16349,negatif
16350,negatif
16351,negatif
16352,negatif
16353,positif
16354,positif
16355,positif
16356,positif
16357,positif
16358,positif
16359,positif
16360,positif
16361,negatif
16362,positif
16363,negatif
16364,positif
16365,positif
16366,negatif
16367,positif
16368,positif
16369,positif
16370,negatif
16371,negatif
16372,negatif
16373,positif
16374,positif
16375,positif
16376,positif
16377,positif
16378,negatif
16379,negatif
16380,negatif
16381,negatif
16382,negatif
16383,negatif
16384,positif
16385,negatif
16386,positif
16387,positif
16388,negatif
16389,negatif
16390,negatif
16391,positif
16392,negatif
16393,negatif
16394,positif
16395,positif
16396,positif
16397,negatif
16398,negatif
16399,positif
16400,positif
16401,negatif
16402,negatif
16403,positif
16404,positif
16405,positif
16406,positif
16407,positif
16408,positif
16409,positif
16410,positif
16411,negatif
16412,negatif
16413,positif
16414,positif
16415,negatif
16416,negatif
16417,positif
16418,positif
16419,positif
16420,negatif
16421,negatif
16422,negatif
16423,positif
16424,negatif
16425,negatif
16426,positif
16427,negatif
16428,negatif
16429,negatif
16430,negatif
16431,negatif
16432,negatif
16433,positif
16434,positif
16435,negatif
16436,positif
16437,negatif
16438,negatif
16439,positif
16440,positif
16441,positif
16442,positif
16443,positif
16444,negatif
16445,positif
16446,negatif
16447,positif
16448,negatif
16449,negatif
16450,positif
16451,negatif
16452,negatif
16453,positif
16454,negatif
16455,positif
16456,positif
16457,positif
16458,negatif
16459,positif
16460,positif
16461,positif
16462,negatif
16463,positif
16464,positif
16465,positif
16466,positif
16467,positif
16468,negatif
16469,positif
16470,positif
16471,positif
16472,negatif
16473,negatif
16474,positif
16475,positif
16476,positif
16477,positif
16478,positif
16479,negatif
16480,positif
16481,positif
16482,negatif
16483,negatif
16484,negatif
16485,positif
16486,negatif
16487,negatif
16488,positif
16489,negatif
16490,positif
16491,positif
16492,positif
16493,positif
16494,negatif
16495,negatif
16496,positif
16497,positif
16498,positif
16499,positif
16500,positif
16501,negatif
16502,positif
16503,positif
16504,negatif
16505,positif
16506,negatif
16507,negatif
16508,positif
16509,positif
16510,negatif
16511,negatif
16512,negatif
16513,negatif
16514,negatif
16515,negatif
16516,positif
16517,positif
16518,positif
16519,negatif
16520,positif
16521,negatif
16522,negatif
16523,negatif
16524,negatif
16525,negatif
16526,negatif
16527,positif
16528,negatif
16529,negatif
16530,positif
16531,positif
16532,negatif
16533,negatif
16534,positif
16535,positif
16536,positif
16537,negatif
16538,negatif
16539,negatif
16540,negatif
16541,negatif
16542,positif
16543,positif
16544,negatif
16545,negatif
16546,negatif
16547,negatif
16548,positif
16549,positif
16550,negatif
16551,positif
16552,negatif
16553,negatif
16554,positif
16555,negatif
16556,positif
16557,positif
16558,positif
16559,positif
16560,positif
16561,positif
16562,negatif
16563,negatif
16564,negatif
16565,negatif
16566,negatif
16567,positif
16568,positif
16569,negatif
16570,positif
16571,negatif
16572,negatif
16573,positif
16574,negatif
16575,negatif
16576,negatif
16577,positif
16578,negatif
16579,negatif
16580,positif
16581,negatif
16582,positif
16583,positif
16584,negatif
16585,negatif
16586,negatif
16587,negatif
16588,negatif
16589,positif
16590,negatif
16591,negatif
16592,negatif
16593,negatif
16594,positif
16595,negatif
16596,positif
16597,positif
16598,negatif
16599,positif
16600,negatif
16601,negatif
16602,negatif
16603,negatif
16604,positif
16605,negatif
16606,negatif
16607,negatif
16608,positif
16609,positif
16610,negatif
16611,negatif
16612,positif
16613,negatif
16614,positif
16615,positif
16616,positif
16617,positif
16618,positif
16619,negatif
16620,positif
16621,positif
16622,negatif
16623,positif
16624,positif
16625,negatif
16626,positif
16627,positif
16628,positif
16629,negatif
16630,positif
16631,negatif
16632,positif
16633,positif
16634,negatif
16635,positif
16636,negatif
16637,positif
16638,positif
16639,positif
16640,negatif
16641,negatif
16642,negatif
16643,negatif
16644,negatif
16645,positif
16646,positif
16647,negatif
16648,negatif
16649,negatif
16650,negatif
16651,positif
16652,positif
16653,negatif
16654,positif
16655,positif
16656,positif
16657,negatif
16658,positif
16659,negatif
16660,positif
16661,positif
16662,negatif
16663,positif
16664,negatif
16665,negatif
16666,negatif
16667,negatif
16668,negatif
16669,negatif
16670,positif
16671,negatif
16672,negatif
16673,positif
16674,negatif
16675,negatif
16676,negatif
16677,negatif
16678,negatif
16679,positif
16680,negatif
16681,positif
16682,positif
16683,positif
16684,negatif
16685,negatif
16686,negatif
16687,positif
16688,negatif
16689,positif
16690,positif
16691,negatif
16692,positif
16693,negatif
16694,positif
16695,positif
16696,negatif
16697,positif
16698,positif
16699,negatif
16700,positif
16701,positif
16702,negatif
16703,negatif
16704,negatif
16705,positif
16706,positif
16707,negatif
16708,negatif
16709,negatif
16710,negatif
16711,positif
16712,positif
16713,negatif
16714,negatif
16715,positif
16716,positif
16717,positif
16718,negatif
16719,positif
16720,negatif
16721,negatif
16722,negatif
16723,negatif
16724,negatif
16725,positif
16726,negatif
16727,negatif
16728,positif
16729,positif
16730,negatif
16731,positif
16732,negatif
16733,negatif
16734,negatif
16735,negatif
16736,negatif
16737,positif
16738,negatif
16739,negatif
16740,positif
16741,positif
16742,positif
16743,negatif
16744,negatif
16745,negatif
16746,positif
16747,positif
16748,positif
16749,positif
16750,positif
16751,positif
16752,positif
16753,negatif
16754,negatif
16755,positif
16756,negatif
16757,positif
16758,negatif
16759,positif
16760,negatif
16761,positif
16762,positif
16763,negatif
16764,positif
16765,negatif
16766,positif
16767,negatif
16768,negatif
16769,positif
16770,negatif
16771,positif
16772,positif
16773,negatif
16774,negatif
16775,negatif
16776,negatif
16777,negatif
16778,negatif
16779,negatif
16780,negatif
16781,negatif
16782,negatif
16783,positif
16784,negatif
16785,positif
16786,positif
16787,positif
16788,positif
16789,positif
16790,negatif
16791,positif
16792,positif
16793,positif
16794,positif
16795,positif
16796,positif
16797,negatif
16798,positif
16799,positif
16800,positif
16801,negatif
16802,positif
16803,negatif
16804,positif
16805,positif
16806,negatif
16807,negatif
16808,negatif
16809,negatif
16810,negatif
16811,negatif
16812,negatif
16813,positif
16814,positif
16815,positif
16816,positif
16817,negatif
16818,negatif
16819,negatif
16820,negatif
16821,positif
16822,positif
16823,positif
16824,positif
16825,negatif
16826,positif
16827,positif
16828,positif
16829,positif
16830,negatif
16831,positif
16832,positif
16833,positif
16834,positif
16835,negatif
16836,positif
16837,positif
16838,negatif
16839,positif
16840,negatif
16841,negatif
16842,negatif
16843,positif
16844,negatif
16845,positif
16846,positif
16847,positif
16848,negatif
16849,positif
16850,negatif
16851,negatif
16852,negatif
16853,negatif
16854,positif
16855,negatif
16856,negatif
16857,negatif
16858,positif
16859,negatif
16860,positif
16861,negatif
16862,negatif
16863,positif
16864,positif
16865,negatif
16866,positif
16867,negatif
16868,negatif
16869,negatif
16870,positif
16871,positif
16872,negatif
16873,positif
16874,positif
16875,negatif
16876,negatif
16877,positif
16878,negatif
16879,positif
16880,positif
16881,positif
16882,positif
16883,positif
16884,positif
16885,negatif
16886,negatif
16887,positif
16888,positif
16889,positif
16890,negatif
16891,positif
16892,positif
16893,positif
16894,positif
16895,negatif
16896,positif
16897,positif
16898,positif
16899,negatif
16900,positif
16901,positif
16902,positif
16903,positif
16904,negatif
16905,negatif
16906,negatif
16907,negatif
16908,negatif
16909,negatif
16910,positif
16911,positif
16912,positif
16913,positif
16914,positif
16915,negatif
16916,positif
16917,positif
16918,positif
16919,negatif
16920,negatif
16921,negatif
16922,negatif
16923,negatif
16924,negatif
16925,positif
16926,negatif
16927,positif
16928,positif
16929,positif
16930,negatif
16931,negatif
16932,negatif
16933,positif
16934,negatif
16935,positif
16936,positif
16937,negatif
16938,negatif
16939,positif
16940,negatif
16941,negatif
16942,negatif
16943,negatif
16944,positif
16945,negatif
16946,positif
16947,positif
16948,negatif
16949,negatif
16950,positif
16951,negatif
16952,negatif
16953,positif
16954,positif
16955,negatif
16956,positif
16957,positif
16958,positif
16959,negatif
16960,positif
16961,positif
16962,positif
16963,negatif
16964,negatif
16965,positif
16966,negatif
16967,positif
16968,negatif
16969,positif
16970,positif
16971,negatif
16972,positif
16973,negatif
16974,positif
16975,positif
16976,positif
16977,negatif
16978,negatif
16979,negatif
16980,positif
16981,positif
16982,negatif
16983,positif
16984,positif
16985,positif
16986,negatif
16987,negatif
16988,positif
16989,negatif
16990,positif
16991,negatif
16992,positif
16993,negatif
16994,negatif
16995,positif
16996,positif
16997,positif
16998,negatif
16999,positif
17000,negatif
17001,positif
17002,negatif
17003,negatif
17004,negatif
17005,positif
17006,negatif
17007,positif
17008,negatif
17009,positif
17010,positif
17011,negatif
17012,negatif
17013,negatif
17014,negatif
17015,positif
17016,positif
17017,positif
17018,negatif
17019,negatif
17020,negatif
17021,positif
17022,negatif
17023,negatif
17024,positif
17025,positif
17026,negatif
17027,negatif
17028,positif
17029,negatif
17030,negatif
17031,positif
17032,positif
17033,negatif
17034,positif
17035,positif
17036,positif
17037,negatif
17038,negatif
17039,negatif
17040,negatif
17041,positif
17042,negatif
17043,positif
17044,negatif
17045,positif
17046,negatif
17047,positif
17048,positif
17049,negatif
17050,negatif
17051,positif
17052,negatif
17053,positif
17054,negatif
17055,positif
17056,negatif
17057,negatif
17058,negatif
17059,positif
17060,negatif
17061,negatif
17062,negatif
17063,negatif
17064,negatif
17065,positif
17066,negatif
17067,negatif
17068,positif
17069,positif
17070,positif
17071,positif
17072,negatif
17073,negatif
17074,negatif
17075,positif
17076,negatif
17077,positif
17078,positif
17079,negatif
17080,negatif
17081,negatif
17082,negatif
17083,negatif
17084,negatif
17085,negatif
17086,negatif
17087,positif
17088,positif
17089,positif
17090,positif
17091,positif
17092,negatif
17093,positif
17094,negatif
17095,positif
17096,positif
17097,positif
17098,negatif
17099,negatif
17100,positif
17101,negatif
17102,positif
17103,negatif
17104,negatif
17105,negatif
17106,negatif
17107,negatif
17108,negatif
17109,negatif
17110,negatif
17111,negatif
17112,positif
17113,negatif
17114,negatif
17115,negatif
17116,positif
17117,negatif
17118,negatif
17119,positif
17120,negatif
17121,negatif
17122,negatif
17123,negatif
17124,negatif
17125,positif
17126,negatif
17127,positif
17128,negatif
17129,positif
17130,negatif
17131,negatif
17132,negatif
17133,negatif
17134,negatif
17135,positif
17136,positif
17137,positif
17138,positif
17139,positif
17140,positif
17141,positif
17142,negatif
17143,negatif
17144,negatif
17145,negatif
17146,negatif
17147,positif
17148,negatif
17149,negatif
17150,negatif
17151,positif
17152,negatif
17153,positif
17154,negatif
17155,positif
17156,positif
17157,positif
17158,positif
17159,positif
17160,negatif
17161,negatif
17162,positif
17163,positif
17164,positif
17165,positif
17166,positif
17167,positif
17168,negatif
17169,negatif
17170,positif
17171,negatif
17172,positif
17173,positif
17174,negatif
17175,positif
17176,positif
17177,positif
17178,negatif
17179,positif
17180,positif
17181,positif
17182,negatif
17183,negatif
17184,negatif
17185,positif
17186,negatif
17187,positif
17188,negatif
17189,negatif
17190,positif
17191,negatif
17192,positif
17193,positif
17194,negatif
17195,negatif
17196,negatif
17197,negatif
17198,negatif
17199,negatif
17200,positif
17201,positif
17202,negatif
17203,positif
17204,positif
17205,negatif
17206,negatif
17207,positif
17208,positif
17209,positif
17210,negatif
17211,negatif
17212,negatif
17213,negatif
17214,positif
17215,positif
17216,positif
17217,negatif
17218,positif
17219,negatif
17220,positif
